Palavra,Link,Instituicao
RESPONSÁVEL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/responsavelSm_Prog001.mp4,GoiásLibras · base nacional
RESPOSTA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/respostaSm_Prog001.mp4,GoiásLibras · base nacional
RESSACA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ressacaSm_Prog001.mp4,GoiásLibras · base nacional
RESSENTIMENTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ressentimentoSm_Prog001.mp4,GoiásLibras · base nacional
RESSURREIÇÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ressurreicaoSm_Prog001.mp4,GoiásLibras · base nacional
RESTAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/restarSm_Prog001.mp4,GoiásLibras · base nacional
RESTAURANTE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/restauranteSm_Prog001.mp4,GoiásLibras · base nacional
RESTAURAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/restaurarSm_Prog001.mp4,GoiásLibras · base nacional
RESULTADO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/resultadoSm_Prog001.mp4,GoiásLibras · base nacional
RESUMIR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/resumirSm_Prog001.mp4,GoiásLibras · base nacional
RESUMO,https://dicionario.ines.gov.br/public/media/palavras/videos/resumoSm_Prog001.mp4,GoiásLibras · base nacional
RETIRAR1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retirar1Sm_Prog001.mp4,GoiásLibras · base nacional
RETIRAR2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retirar2Sm_Prog001.mp4,GoiásLibras · base nacional
RETO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retoSm_Prog001.mp4,GoiásLibras · base nacional
RETOCAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retocarSm_Prog001.mp4,GoiásLibras · base nacional
RETORNAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retornarSm_Prog001.mp4,GoiásLibras · base nacional
RETORNO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retornoSm_Prog001.mp4,GoiásLibras · base nacional
RETRATAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retratarSm_Prog001.mp4,GoiásLibras · base nacional
RETRATO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retratoSm_Prog001.mp4,GoiásLibras · base nacional
RETRIBUIR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retribuirSm_Prog001.mp4,GoiásLibras · base nacional
RETROPROJETOR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retroprojetorSm_Prog001.mp4,GoiásLibras · base nacional
RETÂNGULO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/retanguloSm_Prog001.mp4,GoiásLibras · base nacional
REUNIR1,https://dicionario.ines.gov.br/public/media/palavras/videos/reunirSm_Prog001.mp4,GoiásLibras · base nacional
REUNIR2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/reunir2Sm_Prog001.mp4,GoiásLibras · base nacional
REUNIÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/reuniaoSm_Prog001.mp4,GoiásLibras · base nacional
REVANCHE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revancheSm_Prog001.mp4,GoiásLibras · base nacional
REVELAR1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revelar1Sm_Prog001.mp4,GoiásLibras · base nacional
REVELAR2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revelar2Sm_Prog001.mp4,GoiásLibras · base nacional
REVELAÇÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revelacaoSm_Prog001.mp4,GoiásLibras · base nacional
REVESTIR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revestirSm_Prog001.mp4,GoiásLibras · base nacional
REVEZAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revezarSm_Prog001.mp4,GoiásLibras · base nacional
REVISTA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revistaSm_Prog001.mp4,GoiásLibras · base nacional
REVISTAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revistarSm_Prog001.mp4,GoiásLibras · base nacional
REVISÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revisaoSm_Prog001.mp4,GoiásLibras · base nacional
REVOLTA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revoltaSm_Prog001.mp4,GoiásLibras · base nacional
REVOLTADO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revoltadoSm_Prog001.mp4,GoiásLibras · base nacional
REVOLUÇÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revolucaoSm_Prog001.mp4,GoiásLibras · base nacional
REVÓLVER,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/revolverSm_Prog001.mp4,GoiásLibras · base nacional
REZA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rezaSm_Prog001.mp4,GoiásLibras · base nacional
REZAR1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rezarSm_Prog001.mp4,GoiásLibras · base nacional
REZAR2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rezar2Sm_Prog001.mp4,GoiásLibras · base nacional
RIACHO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/riachoSm_Prog001.mp4,GoiásLibras · base nacional
RICO1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rico1Sm_Prog001.mp4,GoiásLibras · base nacional
RICO2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rico2Sm_Prog001.mp4,GoiásLibras · base nacional
RIFA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rifaSm_Prog001.mp4,GoiásLibras · base nacional
RIFLE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rifleSm_Prog001.mp4,GoiásLibras · base nacional
RIGOROSO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rigorosoSm_Prog001.mp4,GoiásLibras · base nacional
RIM,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rimSm_Prog001.mp4,GoiásLibras · base nacional
RINOCERONTE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rinoceronteSm_Prog001.mp4,GoiásLibras · base nacional
RIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rioSm_Prog001.mp4,GoiásLibras · base nacional
RIO DE JANEIRO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rio_de_janeiroSm_Prog001.mp4,GoiásLibras · base nacional
RIO GRANDE DO NORTE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rio-grande-do-norteSm_Prog001.mp4,GoiásLibras · base nacional
RIO GRANDE DO SUL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rio-grande-do-norteSm_Prog001.mp4,GoiásLibras · base nacional
RIR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rirSm_Prog001.mp4,GoiásLibras · base nacional
RISADA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/risadaSm_Prog001.mp4,GoiásLibras · base nacional
RISCAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/riscarSm_Prog001.mp4,GoiásLibras · base nacional
RISONHO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/risonhoSm_Prog001.mp4,GoiásLibras · base nacional
RITMO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ritmoSm_Prog001.mp4,GoiásLibras · base nacional
RIVAL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rivalSm_Prog001.mp4,GoiásLibras · base nacional
ROBUSTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/robustoSm_Prog001.mp4,GoiásLibras · base nacional
ROBÔ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roboSm_Prog001.mp4,GoiásLibras · base nacional
RODA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodaSm_Prog001.mp4,GoiásLibras · base nacional
RODAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodarSm_Prog001.mp4,GoiásLibras · base nacional
RODEAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodearSm_Prog001.mp4,GoiásLibras · base nacional
RODO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodoSm_Prog001.mp4,GoiásLibras · base nacional
RODOPIAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodopiarSm_Prog001.mp4,GoiásLibras · base nacional
RODOVIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodoviaSm_Prog001.mp4,GoiásLibras · base nacional
RODOVIÁRIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rodoviariaSm_Prog001.mp4,GoiásLibras · base nacional
RODÍZIO,https://dicionario.ines.gov.br/public/media/palavras/videos/rodizio_de_carroSm_Prog001.mp4,GoiásLibras · base nacional
ROER,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roerSm_Prog001.mp4,GoiásLibras · base nacional
ROL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rolSm_Prog001.mp4,GoiásLibras · base nacional
ROLAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rolarSm_Prog001.mp4,GoiásLibras · base nacional
ROLETA1,https://dicionario.ines.gov.br/public/media/palavras/videos/roletaSm_Prog001.mp4,GoiásLibras · base nacional
ROLETA2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roleta2Sm_Prog001.mp4,GoiásLibras · base nacional
ROLIMÃ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rolimaSm_Prog001.mp4,GoiásLibras · base nacional
ROLO1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rolo1Sm_Prog001.mp4,GoiásLibras · base nacional
ROLO2,https://dicionario.ines.gov.br/public/media/palavras/videos/rolo_de_macarraoSm_Prog001.mp4,GoiásLibras · base nacional
ROMANO,https://dicionario.ines.gov.br/public/media/palavras/videos/romano1Sm_Prog001.mp4,GoiásLibras · base nacional
ROMPER,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/romperSm_Prog001.mp4,GoiásLibras · base nacional
ROMPIMENTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rompimentoSm_Prog001.mp4,GoiásLibras · base nacional
ROMÂNTICO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/romanticoSm_Prog001.mp4,GoiásLibras · base nacional
RONCAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roncarSm_Prog001.mp4,GoiásLibras · base nacional
RONDAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rondarSm_Prog001.mp4,GoiásLibras · base nacional
RONDÔNIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rondoniaSm_Prog001.mp4,GoiásLibras · base nacional
RORAIMA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roraimaSm_Prog001.mp4,GoiásLibras · base nacional
ROSA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rosaSm_Prog001.mp4,GoiásLibras · base nacional
ROSCA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roscaSm_Prog001.mp4,GoiásLibras · base nacional
ROSTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rostoSm_Prog001.mp4,GoiásLibras · base nacional
ROSÁRIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rosarioSm_Prog001.mp4,GoiásLibras · base nacional
ROUBAR1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roubar1Sm_Prog001.mp4,GoiásLibras · base nacional
ROUBAR2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roubar2Sm_Prog001.mp4,GoiásLibras · base nacional
ROUPA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roupaSm_Prog001.mp4,GoiásLibras · base nacional
ROXO1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roxo1Sm_Prog001.mp4,GoiásLibras · base nacional
ROXO2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/roxo2Sm_Prog001.mp4,GoiásLibras · base nacional
ROÇA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rocaSm_Prog001.mp4,GoiásLibras · base nacional
RUA1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rua1Sm_Prog001.mp4,GoiásLibras · base nacional
RUA2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rua2Sm_Prog001.mp4,GoiásLibras · base nacional
RUBORIZAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ruborizarSm_Prog001.mp4,GoiásLibras · base nacional
RUBRICA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rubricaSm_Prog001.mp4,GoiásLibras · base nacional
RUBÉOLA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rubeolaSm_Prog001.mp4,GoiásLibras · base nacional
RUGA,https://dicionario.ines.gov.br/public/media/palavras/videos/ruga1Sm_Prog001.mp4,GoiásLibras · base nacional
RUIM1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ruim1Sm_Prog001.mp4,GoiásLibras · base nacional
RUIM2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ruim2Sm_Prog001.mp4,GoiásLibras · base nacional
RUIVO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ruivoSm_Prog001.mp4,GoiásLibras · base nacional
RUMO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rumoSm_Prog001.mp4,GoiásLibras · base nacional
RURAL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ruralSm_Prog001.mp4,GoiásLibras · base nacional
RUSSO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/russoSm_Prog001.mp4,GoiásLibras · base nacional
RÁDIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/radioSm_Prog001.mp4,GoiásLibras · base nacional
RÁPIDO1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rapido1Sm_Prog001.mp4,GoiásLibras · base nacional
RÁPIDO2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rapido2Sm_Prog001.mp4,GoiásLibras · base nacional
RÁPIDO3,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rapido3Sm_Prog001.mp4,GoiásLibras · base nacional
RÁPIDO4,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rapido4Sm_Prog001.mp4,GoiásLibras · base nacional
RÃ1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/raSm_Prog001.mp4,GoiásLibras · base nacional
RÃ2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/ra2Sm_Prog001.mp4,GoiásLibras · base nacional
RÉ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/reSm_Prog001.mp4,GoiásLibras · base nacional
RÉDEA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/redeaSm_Prog001.mp4,GoiásLibras · base nacional
RÉGUA1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/regua1Sm_Prog001.mp4,GoiásLibras · base nacional
RÉGUA2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/regua2Sm_Prog001.mp4,GoiásLibras · base nacional
RÉLOGIO2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/relogio2Sm_Prog001.mp4,GoiásLibras · base nacional
RÍMEL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/rimelSm_Prog001.mp4,GoiásLibras · base nacional
RÚSSIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/russiaSm_Prog001.mp4,GoiásLibras · base nacional
S,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sSm_Prog001.mp4,GoiásLibras · base nacional
SABEDORIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sabedoriaSm_Prog001.mp4,GoiásLibras · base nacional
SABER,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saberSm_Prog001.mp4,GoiásLibras · base nacional
SABONETE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saboneteSm_Prog001.mp4,GoiásLibras · base nacional
SABONETEIRA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saboneteiraSm_Prog001.mp4,GoiásLibras · base nacional
SABOR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saborSm_Prog001.mp4,GoiásLibras · base nacional
SABOREAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saborearSm_Prog001.mp4,GoiásLibras · base nacional
SABÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sabaoSm_Prog001.mp4,GoiásLibras · base nacional
SACANAGEM,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacanagemSm_Prog001.mp4,GoiásLibras · base nacional
SACANEAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacanearSm_Prog001.mp4,GoiásLibras · base nacional
SACI,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saciSm_Prog001.mp4,GoiásLibras · base nacional
SACIAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saciarSm_Prog001.mp4,GoiásLibras · base nacional
SACO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacoSm_Prog001.mp4,GoiásLibras · base nacional
SACOLA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacolaSm_Prog001.mp4,GoiásLibras · base nacional
SACOLÉ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacoleSm_Prog001.mp4,GoiásLibras · base nacional
SACRIFICAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacrificarSm_Prog001.mp4,GoiásLibras · base nacional
SACRIFÍCIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacrificioSm_Prog001.mp4,GoiásLibras · base nacional
SACUDIR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sacudirSm_Prog001.mp4,GoiásLibras · base nacional
SADIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sadioSm_Prog001.mp4,GoiásLibras · base nacional
SAFADO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/safadoSm_Prog001.mp4,GoiásLibras · base nacional
SAGITÁRIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sagitarioSm_Prog001.mp4,GoiásLibras · base nacional
SAIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/saiaSm_Prog001.mp4,GoiásLibras · base nacional
SAIR1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/sairSm_Prog001.mp4,GoiásLibras · base nacional
